"","Date","Time","Record","Temperature","Pressure","Level","CellEnd","Velocity1","Velocity2","VelocityX","SigNoise","Flow"
"2223",2013-06-26,"09:20:00 PM",11882,13.38,0,6.326,4.5,0,0,0,24.7,0
"2224",2013-06-26,"09:30:00 PM",11883,13.37,0,6.324,4.5,0.2,0,0.6,25.2,0.006
"2225",2013-06-26,"09:40:00 PM",11884,13.38,0,6.326,4.5,0.1,0,0.5,24.7,0.003
"2226",2013-06-26,"09:50:00 PM",11885,13.35,0,6.324,4.5,0,0,0,24.7,0
"2227",2013-06-26,"10:00:00 PM",11886,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228",2013-06-26,"10:10:00 PM",11887,13.32,0,6.324,4.5,0,0,0,24.9,0
"2229",2013-06-26,"10:20:00 PM",11888,13.32,0,6.329,4.5,0,0,0,25.2,0
"2230",2013-06-26,"10:30:00 PM",11889,13.31,0,6.326,4.5,0,0,0,25.2,0
"2231",2013-06-26,"10:40:00 PM",11890,13.29,0,6.325,4.5,0,0,0,25.2,0
"2232",2013-06-26,"10:50:00 PM",11891,13.27,0,6.325,4.5,0,0,0,25.2,0
"2233",2013-06-26,"11:00:00 PM",11892,13.27,0,6.326,4.5,0,0,0,25.2,0
"2234",2013-06-26,"11:10:00 PM",11893,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235",2013-06-26,"11:20:00 PM",11894,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236",2013-06-26,"11:30:00 PM",11895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237",2013-06-26,"11:40:00 PM",11896,13.17,0,6.326,4.5,0,0,0,26.4,0
"2238",2013-06-26,"11:50:00 PM",11897,13.16,0,6.326,4.5,0,0,0,26.7,0
"2239",2013-06-27,"12:00:00 AM",11898,13.15,0,6.326,4.5,0,0,0,26,0
"2240",2013-06-27,"12:10:00 AM",11899,13.15,0,6.326,4.5,0,0,0,25.8,0
"2241",2013-06-27,"12:20:00 AM",11900,13.14,0,6.328,4.5,0.1,0,0.7,26,0.003
"2242",2013-06-27,"12:30:00 AM",11901,13.11,0,6.326,4.5,0,0,0,25.4,0
"2243",2013-06-27,"12:40:00 AM",11902,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244",2013-06-27,"12:50:00 AM",11903,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2245",2013-06-27,"01:00:00 AM",11904,13.07,0,6.326,4.5,0,0,0,25.6,0
"2246",2013-06-27,"01:10:00 AM",11905,13.06,0,6.326,4.5,0,0,0,25.2,0
"2247",2013-06-27,"01:20:00 AM",11906,13.05,0,6.327,4.5,0,0,0,25.4,0
"2248",2013-06-27,"01:30:00 AM",11907,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2249",2013-06-27,"01:40:00 AM",11908,13.03,0,6.327,4.5,0,0,0,24.5,0
"2250",2013-06-27,"01:50:00 AM",11909,13.04,0,6.326,4.5,0.6,0,0.9,24.9,0.018
"2251",2013-06-27,"02:00:00 AM",11910,13.02,0,6.326,4.5,0,0,0,25.4,0
"2252",2013-06-27,"02:10:00 AM",11911,13.01,0,6.326,4.5,0,0,0,25.4,0
"2253",2013-06-27,"02:20:00 AM",11912,12.99,0,6.326,4.5,0,0,0,24.7,0
"2254",2013-06-27,"02:30:00 AM",11913,12.96,0,6.326,4.5,0,0,0,24.9,0
"2255",2013-06-27,"02:40:00 AM",11914,12.96,0,6.326,4.5,0,0,0,24.7,0
"2256",2013-06-27,"02:50:00 AM",11915,12.97,0,6.328,4.5,0,0,0,24.5,0
"2257",2013-06-27,"03:00:00 AM",11916,12.94,0,6.326,4.5,0,0,0,24.5,0
"2258",2013-06-27,"03:10:00 AM",11917,12.92,0,6.326,4.5,0,0,0,24.3,0
"2259",2013-06-27,"03:20:00 AM",11918,12.89,0,6.326,4.5,0,0,0,24.1,0
"2260",2013-06-27,"03:30:00 AM",11919,12.85,0,6.326,4.5,0,0,0,24.3,0
"2261",2013-06-27,"03:40:00 AM",11920,12.86,0,6.326,4.5,0,0,0,24.1,0
"2262",2013-06-27,"03:50:00 AM",11921,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263",2013-06-27,"04:00:00 AM",11922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2264",2013-06-27,"04:10:00 AM",11923,12.88,0,6.325,4.5,0,0,0,24.5,0
"2265",2013-06-27,"04:20:00 AM",11924,12.88,0,6.326,4.5,0,0,0,24.7,0
"2266",2013-06-27,"04:30:00 AM",11925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2267",2013-06-27,"04:40:00 AM",11926,12.85,0,6.326,4.5,0,0,0,24.7,0
"2268",2013-06-27,"04:50:00 AM",11927,12.83,0,6.327,4.5,0,0,0,25.2,0
"2269",2013-06-27,"05:00:00 AM",11928,12.82,0,6.326,4.5,0,0,0,25.2,0
"2270",2013-06-27,"05:10:00 AM",11929,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271",2013-06-27,"05:20:00 AM",11930,12.81,0,6.326,4.5,0,0,0,25.4,0
"2272",2013-06-27,"05:30:00 AM",11931,12.8,0,6.326,4.5,0,0,0,25.2,0
"2273",2013-06-27,"05:40:00 AM",11932,12.77,0,6.326,4.5,0,0,0,25.4,0
"2274",2013-06-27,"05:50:00 AM",11933,12.77,0,6.326,4.5,0,0,0,25.2,0
"2275",2013-06-27,"06:00:00 AM",11934,12.75,0,6.326,4.5,0,0,0,24.5,0
"2276",2013-06-27,"06:10:00 AM",11935,12.75,0,6.326,4.5,0,0,0,24.7,0
"2277",2013-06-27,"06:20:00 AM",11936,12.77,0,6.326,4.5,0,0,0,24.9,0
"2278",2013-06-27,"06:30:00 AM",11937,12.73,0,6.326,4.5,0,0,0,25.4,0
"2279",2013-06-27,"06:40:00 AM",11938,12.74,0,6.326,4.5,0,0,0,24.9,0
"2280",2013-06-27,"06:50:00 AM",11939,12.73,0,6.327,4.5,0,0,0,24.9,0
"2281",2013-06-27,"07:00:00 AM",11940,12.71,0,6.326,4.5,0,0,0,24.7,0
"2282",2013-06-27,"07:10:00 AM",11941,12.71,0,6.326,4.5,0,0,0,24.5,0
"2283",2013-06-27,"07:20:00 AM",11942,12.72,0,6.326,4.5,0,0,0,24.3,0
"2284",2013-06-27,"07:30:00 AM",11943,12.73,0,6.326,4.5,0,0,0,24.5,0
"2285",2013-06-27,"07:40:00 AM",11944,12.74,0,6.326,4.5,0,0,0,24.3,0
"2286",2013-06-27,"07:50:00 AM",11945,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287",2013-06-27,"08:00:00 AM",11946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288",2013-06-27,"08:10:00 AM",11947,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289",2013-06-27,"08:20:00 AM",11948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290",2013-06-27,"08:30:00 AM",11949,12.82,0,6.326,4.5,0,0,0,24.3,0
"2291",2013-06-27,"08:40:00 AM",11950,12.83,0,6.326,4.5,0,0,0,24.1,0
"2292",2013-06-27,"08:50:00 AM",11951,12.84,0,6.326,4.5,0,0,0,24.1,0
"2293",2013-06-27,"09:00:00 AM",11952,12.85,0,6.326,4.5,0,0,0,24.1,0
"2294",2013-06-27,"09:10:00 AM",11953,12.86,0,6.326,4.5,1.2,0,1.4,24.5,0.035
"2295",2013-06-27,"09:20:00 AM",11954,12.88,0,6.326,4.5,0.9,0,1.3,24.7,0.026
"2296",2013-06-27,"09:30:00 AM",11955,12.91,0,6.327,4.5,0.8,0,1.1,24.5,0.023
"2297",2013-06-27,"09:40:00 AM",11956,12.94,0,6.326,4.5,0.6,0,1.3,24.7,0.018
"2298",2013-06-27,"09:50:00 AM",11957,12.97,0,6.326,4.5,1.5,0,1.7,24.9,0.044
"2299",2013-06-27,"10:00:00 AM",11958,12.99,0,6.326,4.5,0.5,0,1.5,24.9,0.014
"2300",2013-06-27,"10:10:00 AM",11959,13.05,0,6.326,4.5,1.2,0,1.8,25.6,0.035
"2301",2013-06-27,"10:20:00 AM",11960,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302",2013-06-27,"10:30:00 AM",11961,13.12,0,6.326,4.5,0,0,0,24.7,0
"2303",2013-06-27,"10:40:00 AM",11962,13.15,0,6.326,4.5,0,0,0,25.2,0
"2304",2013-06-27,"10:50:00 AM",11963,13.17,0,6.326,4.5,0,0,0,24.5,0
"2305",2013-06-27,"11:00:00 AM",11964,13.21,0,6.326,4.5,0,0,0,24.9,0
"2306",2013-06-27,"11:10:00 AM",11965,13.25,0,6.326,4.5,0,0,0,24.5,0
"2307",2013-06-27,"11:20:00 AM",11966,13.3,0,6.326,4.5,0,0,0,24.5,0
"2308",2013-06-27,"11:30:00 AM",11967,13.32,0,6.326,4.5,0,0,0,24.9,0
"2309",2013-06-27,"11:40:00 AM",11968,13.37,0,6.326,4.5,0,0,0,24.3,0
"2310",2013-06-27,"11:50:00 AM",11969,13.4,0,6.326,4.5,0,0,0,24.5,0
"2311",2013-06-27,"12:00:00 PM",11970,13.45,0,6.326,4.5,0,0,0,24.9,0
"2312",2013-06-27,"12:10:00 PM",11971,13.48,0,6.326,4.5,0,0,0,24.9,0
"2313",2013-06-27,"12:20:00 PM",11972,13.49,0,6.326,4.5,0,0,0,24.7,0
"2314",2013-06-27,"12:30:00 PM",11973,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315",2013-06-27,"12:40:00 PM",11974,13.54,0,6.325,4.5,0,0,0,24.5,0
"2316",2013-06-27,"12:50:00 PM",11975,13.61,0,6.325,4.5,0,0,0,24.3,0
"2317",2013-06-27,"01:00:00 PM",11976,13.62,0,6.325,4.5,0.2,0,0.2,24.3,0.006
"2318",2013-06-27,"01:10:00 PM",11977,13.65,0,6.325,4.5,0.1,0,0.3,24.1,0.003
"2319",2013-06-27,"01:20:00 PM",11978,13.64,0,6.325,4.5,0.1,0,0.7,24.3,0.003
"2320",2013-06-27,"01:30:00 PM",11979,13.64,0,6.325,4.5,0,0,0,24.1,0
"2321",2013-06-27,"01:40:00 PM",11980,13.66,0,6.325,4.5,0,0,0,23.6,0
"2322",2013-06-27,"01:50:00 PM",11981,13.69,0,6.325,4.5,0.1,0,0.9,23.9,0.003
"2323",2013-06-27,"02:00:00 PM",11982,13.69,0,6.325,4.5,0.9,0,1,24.3,0.026
"2324",2013-06-27,"02:10:00 PM",11983,13.69,0,6.325,4.5,0,0,0,23.6,0
"2325",2013-06-27,"02:20:00 PM",11984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326",2013-06-27,"02:30:00 PM",11985,13.74,0,6.325,4.5,0.5,0,0.8,23.9,0.014
"2327",2013-06-27,"02:40:00 PM",11986,13.74,0,6.326,4.5,2.9,0.4,2.9,23.9,0.085
"2328",2013-06-27,"02:50:00 PM",11987,13.76,0,6.325,4.5,3.3,0.5,3.3,24.1,0.096
"2329",2013-06-27,"03:00:00 PM",11988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2330",2013-06-27,"03:10:00 PM",11989,13.8,0,6.325,4.5,2.2,0.1,2.2,24.5,0.064
"2331",2013-06-27,"03:20:00 PM",11990,13.8,0,6.326,4.5,2.9,0.5,2.9,24.7,0.085
"2332",2013-06-27,"03:30:00 PM",11991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333",2013-06-27,"03:40:00 PM",11992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334",2013-06-27,"03:50:00 PM",11993,13.86,0,6.325,4.5,0.1,0,0.9,24.5,0.003
"2335",2013-06-27,"04:00:00 PM",11994,13.86,0,6.324,4.5,2,0,2,24.3,0.058
"2336",2013-06-27,"04:10:00 PM",11995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337",2013-06-27,"04:20:00 PM",11996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338",2013-06-27,"04:30:00 PM",11997,13.89,0,6.325,4.5,0.5,0,0.7,24.3,0.014
"2339",2013-06-27,"04:40:00 PM",11998,13.91,0,6.325,4.5,0,0,0,24.3,0
"2340",2013-06-27,"04:50:00 PM",11999,13.92,0,6.325,4.5,0.2,0,0.5,24.3,0.006
"2341",2013-06-27,"05:00:00 PM",12000,13.91,0,6.324,4.5,NA,0,0.6,24.1,0
"2342",2013-06-27,"05:10:00 PM",12001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343",2013-06-27,"05:20:00 PM",12002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344",2013-06-27,"05:30:00 PM",12003,13.93,0,6.325,4.5,0,0,0,24.9,0
"2345",2013-06-27,"05:40:00 PM",12004,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346",2013-06-27,"05:50:00 PM",12005,13.91,0,6.325,4.5,0.8,0,0.9,24.9,0.023
"2347",2013-06-27,"06:00:00 PM",12006,13.94,0,6.325,4.5,0.1,0,0.4,25.4,0.003
"2348",2013-06-27,"06:10:00 PM",12007,13.92,0,6.325,4.5,0,0,0,26.9,0
"2349",2013-06-27,"06:20:00 PM",12008,13.95,0,6.325,4.5,0,0,0,27.9,0
"2350",2013-06-27,"06:30:00 PM",12009,13.95,0,6.325,4.5,0.4,0,0.8,28.4,0.012
"2351",2013-06-27,"06:40:00 PM",12010,13.95,0,6.325,4.5,0.5,0,0.6,28.2,0.014
"2352",2013-06-27,"06:50:00 PM",12011,13.96,0,6.326,4.5,0,0,0,27.7,0
"2353",2013-06-27,"07:00:00 PM",12012,13.96,0,6.325,4.5,0,0,0,27.1,0
"2354",2013-06-27,"07:10:00 PM",12013,13.97,0,6.325,4.5,0.6,0,0.9,26.4,0.017
"2355",2013-06-27,"07:20:00 PM",12014,13.98,0,6.325,4.5,0.4,0,1,26.7,0.012
"2356",2013-06-27,"07:30:00 PM",12015,13.97,0,6.326,4.5,0.2,0,1,26.4,0.006
"2357",2013-06-27,"07:40:00 PM",12016,13.94,0,6.326,4.5,0.1,0,0.9,26.9,0.003
"2358",2013-06-27,"07:50:00 PM",12017,13.97,0,6.325,4.5,0.8,0,0.9,26,0.023
"2359",2013-06-27,"08:00:00 PM",12018,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360",2013-06-27,"08:10:00 PM",12019,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361",2013-06-27,"08:20:00 PM",12020,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362",2013-06-27,"08:30:00 PM",12021,14.01,0,6.326,4.5,1.2,0,1.3,27.7,0.035
"2363",2013-06-27,"08:40:00 PM",12022,14.01,0,6.325,4.5,0,0,0,27.5,0
"2364",2013-06-27,"08:50:00 PM",12023,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365",2013-06-27,"09:00:00 PM",12024,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366",2013-06-27,"09:10:00 PM",12025,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367",2013-06-27,"09:20:00 PM",12026,14.04,0,6.326,4.5,0,0,0,26.4,0
"2368",2013-06-27,"09:30:00 PM",12027,14.05,0,6.326,4.5,0.4,0,1,26.7,0.012
"2369",2013-06-27,"09:40:00 PM",12028,14.04,0,6.326,4.5,0.6,0,1.1,26.9,0.018
"2370",2013-06-27,"09:50:00 PM",12029,14.04,0,6.325,4.5,0.1,0,0.9,26.7,0.003
"2371",2013-06-27,"10:00:00 PM",12030,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372",2013-06-27,"10:10:00 PM",12031,14.04,0,6.326,4.5,1.9,0,1.9,26.7,0.055
"2373",2013-06-27,"10:20:00 PM",12032,14.05,0,6.326,4.5,2,0,2,26.9,0.058
"2374",2013-06-27,"10:30:00 PM",12033,14.06,0,6.326,4.5,2.2,NA,2.2,27.1,0.064
"2375",2013-06-27,"10:40:00 PM",12034,14.06,0,6.326,4.5,0.9,0,1,26.7,0.026
"2376",2013-06-27,"10:50:00 PM",12035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377",2013-06-27,"11:00:00 PM",12036,14.08,0,6.326,4.5,0,0,0,26.7,0
"2378",2013-06-27,"11:10:00 PM",12037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379",2013-06-27,"11:20:00 PM",12038,14.08,0,6.326,4.5,0,0,0,27.3,0
"2380",2013-06-27,"11:30:00 PM",12039,14.09,0,6.326,4.5,0,0,0,26.9,0
"2381",2013-06-27,"11:40:00 PM",12040,14.08,0,6.326,4.5,NA,0,0.7,27.3,0
"2382",2013-06-27,"11:50:00 PM",12041,14.09,0,6.326,4.5,0,0,0,27.7,0
"2383",2013-06-28,"12:00:00 AM",12042,14.1,0,6.326,4.5,0.4,0,0.9,27.1,0.012
"2384",2013-06-28,"12:10:00 AM",12043,14.12,0,6.326,4.5,0,0,0,27.3,0
"2385",2013-06-28,"12:20:00 AM",12044,14.13,0,6.326,4.5,0,0,0,27.3,0
"2386",2013-06-28,"12:30:00 AM",12045,14.13,0,6.325,4.5,0,0,0,27.5,0
"2387",2013-06-28,"12:40:00 AM",12046,14.14,0,6.326,4.5,1.6,0,1.6,27.3,0.047
"2388",2013-06-28,"12:50:00 AM",12047,14.14,0,6.326,4.5,0,0,0,27.5,0
"2389",2013-06-28,"01:00:00 AM",12048,14.16,0,6.326,4.5,0,0,0,27.7,0
"2390",2013-06-28,"01:10:00 AM",12049,14.17,0,6.326,4.5,0.4,0,0.6,27.7,0.012
"2391",2013-06-28,"01:20:00 AM",12050,14.16,0,6.326,4.5,0.1,0,0.5,27.5,0.003
"2392",2013-06-28,"01:30:00 AM",12051,14.17,0,6.326,4.5,0.1,0,0.7,27.9,0.003
"2393",2013-06-28,"01:40:00 AM",12052,14.19,0,6.326,4.5,0.5,0,1,27.7,0.014
"2394",2013-06-28,"01:50:00 AM",12053,14.2,0,6.326,4.5,0,0,0,27.5,0
"2395",2013-06-28,"02:00:00 AM",12054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2396",2013-06-28,"02:10:00 AM",12055,14.22,0,6.326,4.5,0.5,0,0.7,27.9,0.014
"2397",2013-06-28,"02:20:00 AM",12056,14.22,0,6.326,4.5,0,0,0,27.5,0
"2398",2013-06-28,"02:30:00 AM",12057,14.22,0,6.326,4.5,0,0,0,27.9,0
"2399",2013-06-28,"02:40:00 AM",12058,14.24,0,6.326,4.5,0,0,0,28.2,0
"2400",2013-06-28,"02:50:00 AM",12059,14.26,0,6.326,4.5,0,0,0,28.2,0
"2401",2013-06-28,"03:00:00 AM",12060,14.25,0,6.326,4.5,0,0,0,27.9,0
"2402",2013-06-28,"03:10:00 AM",12061,14.25,0,6.326,4.5,0,0,0,28.4,0
"2403",2013-06-28,"03:20:00 AM",12062,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2404",2013-06-28,"03:30:00 AM",12063,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2405",2013-06-28,"03:40:00 AM",12064,14.29,0,6.326,4.5,NA,0,1,28.4,0
"2406",2013-06-28,"03:50:00 AM",12065,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2407",2013-06-28,"04:00:00 AM",12066,14.3,0,6.326,4.5,0,0,0,28.4,0
"2408",2013-06-28,"04:10:00 AM",12067,14.3,0,6.326,4.5,0,0,0,28.6,0
"2409",2013-06-28,"04:20:00 AM",12068,14.31,0,6.326,4.5,0,0,0,28.4,0
"2410",2013-06-28,"04:30:00 AM",12069,14.31,0,6.326,4.5,0,0,0,27.9,0
"2411",2013-06-28,"04:40:00 AM",12070,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412",2013-06-28,"04:50:00 AM",12071,14.35,0,6.326,4.5,0.1,0,0.7,28.2,0.003
"2413",2013-06-28,"05:00:00 AM",12072,14.35,0,6.326,4.5,0,0,0,27.9,0
"2414",2013-06-28,"05:10:00 AM",12073,14.36,0,6.326,4.5,0,0,0,28,0
"2415",2013-06-28,"05:20:00 AM",12074,14.35,0,6.326,4.5,NA,0,0.7,27.5,0
"2416",2013-06-28,"05:30:00 AM",12075,14.36,0,6.327,4.5,1.5,0,1.5,27.1,0.044
"2417",2013-06-28,"05:40:00 AM",12076,14.37,0,6.325,4.5,0.2,0,0.3,29.2,0.006
"2418",2013-06-28,"05:50:00 AM",12077,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419",2013-06-28,"06:00:00 AM",12078,14.37,0,6.325,4.5,0.5,0,0.7,29.5,0.014
"2420",2013-06-28,"06:10:00 AM",12079,14.36,0,6.326,4.5,0.8,0,0.9,29.5,0.023
"2421",2013-06-28,"06:20:00 AM",12080,14.36,0,6.325,4.5,0.4,0,0.6,28.8,0.012
"2422",2013-06-28,"06:30:00 AM",12081,14.38,0,6.326,4.5,0,0,0,29.5,0
"2423",2013-06-28,"06:40:00 AM",12082,14.38,0,6.326,4.5,0,0,0,28.6,0
"2424",2013-06-28,"06:50:00 AM",12083,14.4,0,6.325,4.5,0,0,0,28.2,0
"2425",2013-06-28,"07:00:00 AM",12084,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426",2013-06-28,"07:10:00 AM",12085,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427",2013-06-28,"07:20:00 AM",12086,14.41,0,6.325,4.5,0,0,0,28.4,0
"2428",2013-06-28,"07:30:00 AM",12087,14.43,0,6.325,4.5,1.5,NA,1.5,27.7,0.044
"2429",2013-06-28,"07:40:00 AM",12088,14.42,0,6.326,4.5,1.1,0,1.1,28.8,0.032
"2430",2013-06-28,"07:50:00 AM",12089,14.45,0,6.326,4.5,2,0,2,28.4,0.058
"2431",2013-06-28,"08:00:00 AM",12090,14.45,0,6.325,4.5,0.8,0,0.9,28.4,0.023
"2432",2013-06-28,"08:10:00 AM",12091,14.47,0,6.326,4.5,1.1,0,1.1,28.4,0.032
"2433",2013-06-28,"08:20:00 AM",12092,14.46,0,6.326,4.5,0.4,0,0.5,28.2,0.012
"2434",2013-06-28,"08:30:00 AM",12093,14.48,0,6.326,4.5,0.5,0,0.8,27.9,0.014
"2435",2013-06-28,"08:40:00 AM",12094,14.5,0,6.326,4.5,0,0,0,28,0
"2436",2013-06-28,"08:50:00 AM",12095,14.52,0,6.326,4.5,NA,0,0.7,28.2,0
"2437",2013-06-28,"09:00:00 AM",12096,14.54,0,6.326,4.5,0,0,0,28.2,0
"2438",2013-06-28,"09:10:00 AM",12097,14.55,0,6.326,4.5,0,0,0,28.4,0
"2439",2013-06-28,"09:20:00 AM",12098,14.57,0,6.326,4.5,0,0,0,29,0
"2440",2013-06-28,"09:30:00 AM",12099,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441",2013-06-28,"09:40:00 AM",12100,14.6,0,6.327,4.5,0,0,0,29.2,0
"2442",2013-06-28,"09:50:00 AM",12101,14.61,0,6.326,4.5,0,0,0,28.4,0
"2443",2013-06-28,"10:00:00 AM",12102,14.61,0,6.326,4.5,0,0,0,27.9,0
"2444",2013-06-28,"10:10:00 AM",12103,14.64,0,6.326,4.5,0,0,0,27.9,0
"2445",2013-06-28,"10:20:00 AM",12104,14.67,0,6.326,4.5,0,0,0,27.5,0
"2446",2013-06-28,"10:30:00 AM",12105,14.71,0,6.326,4.5,0,0,0,27.5,0
"2447",2013-06-28,"10:40:00 AM",12106,14.73,0,6.326,4.5,0.2,0,1,27.5,0.006
"2448",2013-06-28,"10:50:00 AM",12107,14.75,0,6.326,4.5,2,NA,2,27.9,0.058
"2449",2013-06-28,"11:00:00 AM",12108,14.78,0,6.326,4.5,2.2,0.1,2.2,28.2,0.064
"2450",2013-06-28,"11:10:00 AM",12109,14.81,0,6.326,4.5,2.7,0.6,2.8,27.3,0.079
"2451",2013-06-28,"11:20:00 AM",12110,14.88,0,6.326,4.5,6.5,1.8,6.7,27.3,0.19
"2452",2013-06-28,"11:30:00 AM",12111,14.91,0,6.326,4.5,5.8,1.7,6,27.3,0.169
"2453",2013-06-28,"11:40:00 AM",12112,14.97,0,6.325,4.5,4.9,1.3,5.1,27.3,0.143
"2454",2013-06-28,"11:50:00 AM",12113,15.04,0,6.326,4.5,5.5,1.5,5.7,27.1,0.161
"2455",2013-06-28,"12:00:00 PM",12114,15.09,0,6.326,4.5,3.4,0.9,3.5,27.1,0.099
"2456",2013-06-28,"12:10:00 PM",12115,15.16,0,6.325,4.5,3.2,0.9,3.3,27.1,0.093
"2457",2013-06-28,"12:20:00 PM",12116,15.22,0,6.325,4.5,2.7,0.5,2.7,27.1,0.079
"2458",2013-06-28,"12:30:00 PM",12117,15.24,0,6.326,4.5,2.6,0.3,2.6,26.9,0.076
"2459",2013-06-28,"12:40:00 PM",12118,15.3,0,6.325,4.5,1.2,0,1.3,26.7,0.035
"2460",2013-06-28,"12:50:00 PM",12119,15.32,0,6.326,4.5,2,0.1,2,26.7,0.058
"2461",2013-06-28,"01:00:00 PM",12120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462",2013-06-28,"01:10:00 PM",12121,15.36,0,6.325,4.5,3.5,0.7,3.6,26.2,0.102
"2463",2013-06-28,"01:20:00 PM",12122,15.39,0,6.325,4.5,2.3,0.3,2.3,26.2,0.067
"2464",2013-06-28,"01:30:00 PM",12123,15.43,0,6.325,4.5,0,0,0,26.7,0
"2465",2013-06-28,"01:40:00 PM",12124,15.48,0,6.325,4.5,NA,0,0.6,26.9,0
"2466",2013-06-28,"01:50:00 PM",12125,15.47,0,6.325,4.5,0.2,0,0.5,27.9,0.006
"2467",2013-06-28,"02:00:00 PM",12126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468",2013-06-28,"02:10:00 PM",12127,15.46,0,6.325,4.5,1.6,NA,1.6,28.6,0.047
"2469",2013-06-28,"02:20:00 PM",12128,15.49,0,6.325,4.5,2,0.3,2,28.2,0.058
"2470",2013-06-28,"02:30:00 PM",12129,15.51,0,6.325,4.5,0,0,0,27.7,0
"2471",2013-06-28,"02:40:00 PM",12130,15.5,0,6.325,4.5,0,0,0,27.9,0
"2472",2013-06-28,"02:50:00 PM",12131,15.59,0,6.325,4.5,0,0,0,27.7,0
"2473",2013-06-28,"03:00:00 PM",12132,15.62,0,6.324,4.5,0,0,0,27.1,0
"2474",2013-06-28,"03:10:00 PM",12133,15.61,0,6.325,4.5,0,0,0,27.3,0
"2475",2013-06-28,"03:20:00 PM",12134,15.63,0,6.324,4.5,0,0,0,27.1,0
"2476",2013-06-28,"03:30:00 PM",12135,15.69,0,6.324,4.5,0.4,0,0.6,27.1,0.012
"2477",2013-06-28,"03:40:00 PM",12136,15.68,0,6.324,4.5,0,0,0,27.1,0
"2478",2013-06-28,"03:50:00 PM",12137,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2479",2013-06-28,"04:00:00 PM",12138,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2480",2013-06-28,"04:10:00 PM",12139,15.68,0,6.324,4.5,0.9,0,0.9,26.2,0.026
"2481",2013-06-28,"04:20:00 PM",12140,15.7,0,6.324,4.5,1.3,0,1.3,26.2,0.038
"2482",2013-06-28,"04:30:00 PM",12141,15.7,0,6.324,4.5,2.3,0.3,2.3,26,0.067
"2483",2013-06-28,"04:40:00 PM",12142,15.71,0,6.324,4.5,1.7,0.3,1.7,26,0.049
"2484",2013-06-28,"04:50:00 PM",12143,15.71,0,6.324,4.5,2.9,0.5,2.9,25.8,0.084
"2485",2013-06-28,"05:00:00 PM",12144,15.73,0,6.324,4.5,2.5,0.2,2.5,26,0.072
"2486",2013-06-28,"05:10:00 PM",12145,15.7,0,6.324,4.5,2.5,0.7,2.6,26,0.072
"2487",2013-06-28,"05:20:00 PM",12146,15.7,0,6.324,4.5,3.7,1.2,3.9,26,0.107
"2488",2013-06-28,"05:30:00 PM",12147,15.7,0,6.324,4.5,4.1,1.4,4.3,26.2,0.119
